id,file_name,vizwiz_url,text_detected,unrecognizable_orig,blur_orig,framing_orig,rotation_orig,obstruction_orig,too_dark_orig,too_bright_orig,other_orig,image_type,unrecognizable,blur,framing,rotation,obstruction,too dark,too bright,other,rounded_label,text_panel,product,brand,variety
1220,VizWiz_train_00001220.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001220.jpg,True,0,2,4,3,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,meat,,96% lean ground beef
1236,VizWiz_train_00001236.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001236.jpg,True,0,3,3,4,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,expectorant,mucinex,maximum strength
1345,VizWiz_train_00001345.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001345.jpg,True,0,0,4,0,0,0,1,0,low-quality,False,False,True,False,False,False,False,False,False,False,coffee,,arabica; decaf; medium roast
1382,VizWiz_train_00001382.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001382.jpg,True,0,0,0,4,0,0,0,0,low-quality,False,False,False,True,False,False,False,False,False,False,deli napoli meatballs,lite n' easy,
1386,VizWiz_train_00001386.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001386.jpg,True,0,4,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,peanut butter,,creamy
1404,VizWiz_train_00001404.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001404.jpg,True,0,5,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,cereal,eating right,granola
1406,VizWiz_train_00001406.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001406.jpg,True,0,5,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,cereal,,trix; fruitalicious swirls
1417,VizWiz_train_00001417.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001417.jpg,True,0,3,1,5,0,1,0,0,low-quality,False,True,False,True,False,False,False,False,False,False,seasoning,marshalls creek spices,poultry
1420,VizWiz_train_00001420.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001420.jpg,True,0,4,2,0,0,0,1,0,low-quality,False,True,True,False,False,False,False,False,False,False,dr. pepper,,
1461,VizWiz_train_00001461.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001461.jpg,True,0,2,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,(medicine),,ibuprofen; 200mg; caplets
1464,VizWiz_train_00001464.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001464.jpg,True,0,4,3,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,(soda),coca-cola,
1468,VizWiz_train_00001468.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001468.jpg,True,0,0,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,cigarettes,cheyenne,
1471,VizWiz_train_00001471.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001471.jpg,True,1,4,4,2,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,tea,bigelow,i love lemon
1474,VizWiz_train_00001474.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001474.jpg,True,1,4,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,True,soup,campbell's,
1476,VizWiz_train_00001476.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001476.jpg,True,1,2,1,3,0,0,5,0,low-quality,False,True,False,True,False,False,True,False,False,False,coffee,starbucks,cafe verona dark roast
1508,VizWiz_train_00001508.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001508.jpg,True,1,2,4,0,1,0,0,1,low-quality,False,True,True,True,False,False,False,False,True,False,(medicine),unisom,softgel; 50 mg
1547,VizWiz_train_00001547.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001547.jpg,True,0,4,1,0,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,True,False,green beans,green giant,
1573,VizWiz_train_00001573.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001573.jpg,True,0,1,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,True,False,beans,mother's maid,vegetarian
1603,VizWiz_train_00001603.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001603.jpg,True,0,0,5,4,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,candy bar,skinny cow,heavenly crisp; peanut
1612,VizWiz_train_00001612.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001612.jpg,True,1,5,3,2,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,meat,,turkey mince
1636,VizWiz_train_00001636.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001636.jpg,True,1,5,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,spaghetti,chef boyardee,
1638,VizWiz_train_00001638.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001638.jpg,True,0,1,2,4,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,(drink mix),kool-aid,cherry
1646,VizWiz_train_00001646.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001646.jpg,True,0,4,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,corn,del monte,whole kernel
1665,VizWiz_train_00001665.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001665.jpg,True,0,0,4,3,0,0,0,1,low-quality,False,False,True,False,False,False,False,False,False,False,(cleaner),febreze,extra strength
1668,VizWiz_train_00001668.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001668.jpg,True,0,0,4,0,0,1,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,cereal,cookie crisp,
1692,VizWiz_train_00001692.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001692.jpg,True,0,1,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,meal,marie callender's,
1708,VizWiz_train_00001708.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001708.jpg,True,0,5,1,0,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,False,True,cleaner (spray),409,
1729,VizWiz_train_00001729.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001729.jpg,True,0,1,5,4,2,0,0,0,low-quality,False,False,True,True,True,False,False,False,False,False,broccoli,green giant,steam
1797,VizWiz_train_00001797.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001797.jpg,True,1,4,0,0,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,False,False,cigarettes,sonoma,
1813,VizWiz_train_00001813.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001813.jpg,True,0,0,5,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,cheese sticks,,
1816,VizWiz_train_00001816.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001816.jpg,True,0,5,3,0,1,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,stockpot steamer set,,
1863,VizWiz_train_00001863.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001863.jpg,True,0,4,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,(soda),pepsi,
1867,VizWiz_train_00001867.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001867.jpg,True,0,0,2,4,0,1,0,0,low-quality,False,False,True,True,False,False,False,False,False,True,ketchup,heinz,tomato
1877,VizWiz_train_00001877.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001877.jpg,True,0,4,0,0,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,True,False,water,dasani,
1885,VizWiz_train_00001885.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001885.jpg,True,0,5,0,0,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,False,False,bar,fit & active,double chocolate
1908,VizWiz_train_00001908.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001908.jpg,True,0,4,2,3,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,tea,,caffeine free; herb
1915,VizWiz_train_00001915.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001915.jpg,True,1,0,4,2,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,True,pizza,trader joe's,pesto
1934,VizWiz_train_00001934.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001934.jpg,True,0,1,5,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,microwave; popcorn,marriott,
1935,VizWiz_train_00001935.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001935.jpg,True,0,4,3,0,0,0,0,1,low-quality,False,True,True,False,False,False,False,False,True,False,english mustard,savers,
1948,VizWiz_train_00001948.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001948.jpg,True,0,1,4,0,1,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,hair; removal; cream,veet,
1950,VizWiz_train_00001950.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001950.jpg,True,0,0,5,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,True,False,soup,,cream of mushroom
1961,VizWiz_train_00001961.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001961.jpg,True,0,4,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,toy,,baseball; tee; bat
1998,VizWiz_train_00001998.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00001998.jpg,True,0,5,0,0,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,False,False,bbq sauce,kc masterpiece,hickory
2002,VizWiz_train_00002002.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002002.jpg,True,0,4,5,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,meal,lite n' easy,corned beef
2004,VizWiz_train_00002004.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002004.jpg,True,0,0,3,4,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,microwave; popcorn,pop-secret,butter; jumbo pop
2015,VizWiz_train_00002015.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002015.jpg,True,0,5,0,0,0,1,0,0,low-quality,False,True,False,False,False,False,False,False,False,True,chips,frito lay,chili fritos
2029,VizWiz_train_00002029.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002029.jpg,True,0,2,1,4,0,0,0,0,low-quality,False,True,False,False,False,False,False,False,False,False,stuffing mix,kraft; stove top,chicken
2033,VizWiz_train_00002033.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002033.jpg,True,0,3,5,4,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,body; lotion,365,
2050,VizWiz_train_00002050.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002050.jpg,True,1,3,4,0,2,0,0,0,low-quality,False,True,True,False,True,False,False,False,False,False,crackers,keebler club,original
2076,VizWiz_train_00002076.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002076.jpg,True,0,0,5,1,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,True,False,(vitamin),vitafusion,calcium
2083,VizWiz_train_00002083.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002083.jpg,True,0,4,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,pizza,,meat
2109,VizWiz_train_00002109.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002109.jpg,True,0,3,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,(soda),coca-cola,
2112,VizWiz_train_00002112.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002112.jpg,True,0,4,1,0,0,1,0,0,low-quality,False,True,False,False,False,False,False,False,True,False,green beans,safeway,
2122,VizWiz_train_00002122.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002122.jpg,True,0,1,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,tequila,tequila ley,
2151,VizWiz_train_00002151.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002151.jpg,True,0,2,5,0,0,1,1,0,low-quality,False,True,True,False,False,False,False,False,False,False,assorted; chocolates,downtowner,
2253,VizWiz_train_00002253.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002253.jpg,True,0,0,3,4,0,0,1,0,low-quality,False,False,True,False,False,False,False,False,False,False,pudding,snack pack,
2259,VizWiz_train_00002259.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002259.jpg,True,0,0,0,4,0,0,0,1,low-quality,False,False,False,True,False,False,False,False,False,False,(baby food),gerber graduates,macaroni cheese peas carrots
2267,VizWiz_train_00002267.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002267.jpg,True,0,2,0,4,0,0,2,0,low-quality,False,True,False,False,False,False,True,False,True,False,(beer),bud light,
2301,VizWiz_train_00002301.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002301.jpg,True,0,0,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,sausage,sainsbury,butcher's choice
2315,VizWiz_train_00002315.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002315.jpg,True,0,5,4,0,0,1,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,meal,lite n' easy,porcupine; tomato sauce
2341,VizWiz_train_00002341.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002341.jpg,True,0,4,2,0,1,1,1,0,low-quality,False,True,True,False,False,False,False,False,True,True,(medicine),cvs,acetaminophen
2346,VizWiz_train_00002346.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002346.jpg,True,0,5,1,2,0,0,0,0,low-quality,False,True,False,True,False,False,False,False,False,False,earbuds,g-cube,
2350,VizWiz_train_00002350.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002350.jpg,True,0,1,1,4,0,0,0,0,low-quality,False,False,False,True,False,False,False,False,False,False,country sausage biscuits,purnell's old folks,
2356,VizWiz_train_00002356.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002356.jpg,True,0,0,5,1,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,True,False,pasta sauce,classico,regional favorites; tomato
2378,VizWiz_train_00002378.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002378.jpg,True,0,3,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,cake; mix,betty crocker,super moist; vanilla
2436,VizWiz_train_00002436.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002436.jpg,True,1,5,4,1,0,0,2,0,low-quality,False,True,True,False,False,False,True,False,True,False,(soda),dr. pepper,
2459,VizWiz_train_00002459.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002459.jpg,True,1,4,0,1,1,0,0,0,low-quality,False,True,False,True,False,False,False,False,False,False,coffee,daybreak,
2466,VizWiz_train_00002466.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002466.jpg,True,0,5,2,3,0,0,1,0,low-quality,False,True,True,True,False,False,False,False,False,False,meal,stouffer's,turkey; tetrazzini
2548,VizWiz_train_00002548.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002548.jpg,True,0,4,3,0,0,0,0,1,low-quality,False,True,True,True,False,False,False,False,True,True,(medicine),unisom,
2552,VizWiz_train_00002552.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002552.jpg,True,0,0,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,True,False,beans,,pinto
2562,VizWiz_train_00002562.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002562.jpg,True,0,1,5,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,(cleaner),pledge,revitalizing oil
2597,VizWiz_train_00002597.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002597.jpg,True,1,4,3,0,0,0,1,0,low-quality,False,True,True,False,False,False,False,False,False,False,bread,sasko,low gi; whole wheat
2640,VizWiz_train_00002640.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002640.jpg,True,0,5,0,0,0,0,0,0,low-quality,False,True,False,True,False,False,False,False,False,False,pecan bar,,
2646,VizWiz_train_00002646.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002646.jpg,True,0,0,0,4,0,0,0,0,low-quality,False,False,False,True,False,False,False,False,True,False,(drink),bud light,lime-a-rita
2647,VizWiz_train_00002647.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002647.jpg,True,0,1,5,1,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,candy,,jujube
2657,VizWiz_train_00002657.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002657.jpg,True,1,0,4,2,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,microwave; popcorn,clancy's,
2685,VizWiz_train_00002685.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002685.jpg,True,0,2,5,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,cleaner,409,antibacterial; all-purpose
2711,VizWiz_train_00002711.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002711.jpg,True,0,2,4,0,1,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,(soda),dr. pepper,
2724,VizWiz_train_00002724.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002724.jpg,True,1,0,4,3,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,spice,marshalls creek spices,black pepper cracked
2742,VizWiz_train_00002742.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002742.jpg,True,1,3,5,1,3,0,0,0,low-quality,False,True,True,True,True,False,False,False,False,False,chips,doritos,
2770,VizWiz_train_00002770.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002770.jpg,True,0,0,5,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,True,milk,coles; austrailian,98% fat free
2774,VizWiz_train_00002774.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002774.jpg,True,0,3,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,antibacterial; counter; spray,,
2783,VizWiz_train_00002783.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002783.jpg,True,0,5,2,0,0,0,0,1,low-quality,False,True,True,False,False,False,False,False,True,False,soup,campbell's,chunky; new england clam chowder
2828,VizWiz_train_00002828.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002828.jpg,True,0,5,2,1,0,1,2,0,low-quality,False,True,True,False,False,False,True,False,True,False,(soda),7 up,
2841,VizWiz_train_00002841.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002841.jpg,True,0,5,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,toothpaste,aquafresh,
2842,VizWiz_train_00002842.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002842.jpg,True,0,0,4,1,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,True,False,meat,,90% lean beef
2847,VizWiz_train_00002847.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002847.jpg,True,0,3,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,vacuum cleaner,dirt devil,
2915,VizWiz_train_00002915.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002915.jpg,True,1,4,3,2,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,(soda),sunkist,
2920,VizWiz_train_00002920.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002920.jpg,True,0,1,2,4,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,,tesco,white fish
2946,VizWiz_train_00002946.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002946.jpg,True,0,0,5,2,0,1,1,0,low-quality,False,False,True,False,False,False,False,False,False,False,body; lotion,,peach citrus
2948,VizWiz_train_00002948.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002948.jpg,True,0,4,0,2,0,0,0,0,low-quality,False,True,False,True,False,False,False,False,False,False,cookies,pillsbury,
2954,VizWiz_train_00002954.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002954.jpg,True,1,4,1,0,1,0,0,0,low-quality,False,True,False,False,False,False,False,False,False,False,pure almond milk,silk,vanilla
2956,VizWiz_train_00002956.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002956.jpg,True,1,4,5,1,2,0,1,0,low-quality,False,True,True,False,True,False,False,False,False,False,goldfish,pepperidge farm,flavor blasted
2968,VizWiz_train_00002968.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002968.jpg,True,0,2,5,0,0,0,1,0,low-quality,False,True,True,False,False,False,False,False,False,True,pizza,celeste,
2970,VizWiz_train_00002970.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002970.jpg,True,0,1,3,4,0,1,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,burger,gardenburger,black bean
2991,VizWiz_train_00002991.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00002991.jpg,True,0,2,0,4,0,0,1,0,low-quality,False,True,False,False,False,False,False,False,False,False,mixed nuts,kirkland,
3013,VizWiz_train_00003013.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003013.jpg,True,0,2,5,0,0,0,3,0,low-quality,False,True,True,False,False,False,True,False,False,False,fettuccini,italian sides; knorr,scampi
3054,VizWiz_train_00003054.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003054.jpg,True,1,4,1,0,0,1,1,1,low-quality,False,True,False,False,False,False,False,False,False,False,apple; sauce,mott's,
3055,VizWiz_train_00003055.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003055.jpg,True,0,0,2,4,1,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,apple cider,green mountain naturals,
3060,VizWiz_train_00003060.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003060.jpg,True,0,0,4,0,0,0,0,0,low-quality,False,False,True,False,False,False,False,False,False,False,milk,gossner foods,1% lowfat
3078,VizWiz_train_00003078.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003078.jpg,True,0,2,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,garlic salt,,
3084,VizWiz_train_00003084.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003084.jpg,True,0,4,3,0,1,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,True,chili,hormel,
3112,VizWiz_train_00003112.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003112.jpg,True,0,0,0,4,0,0,0,0,low-quality,False,False,False,True,False,False,False,False,True,False,(medicine),major,ibuprofen
3126,VizWiz_train_00003126.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003126.jpg,True,0,4,2,1,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,True,(soda),coca-cola,diet
3151,VizWiz_train_00003151.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003151.jpg,True,0,5,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,True,cleaner,,toilet bowl
3158,VizWiz_train_00003158.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003158.jpg,True,0,5,2,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,False,shampoo,crabtree & evelyn,naturals
3233,VizWiz_train_00003233.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003233.jpg,True,1,4,3,0,1,0,0,0,low-quality,False,True,True,False,False,False,False,False,True,True,supplement,mega men,maximum
3249,VizWiz_train_00003249.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003249.jpg,True,1,3,0,0,0,0,4,0,low-quality,False,True,False,True,False,False,True,False,False,False,,rice-a-roni,broccoli au gratin
3307,VizWiz_train_00003307.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003307.jpg,True,0,0,4,2,0,0,0,0,low-quality,False,False,True,True,False,False,False,False,False,False,pizza rolls,totino's,
3324,VizWiz_train_00003324.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003324.jpg,True,0,5,4,0,0,0,0,0,low-quality,False,True,True,False,False,False,False,False,False,False,meal,lite n' easy,traditional; roast beef
3337,VizWiz_train_00003337.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003337.jpg,True,0,1,4,0,0,2,0,0,low-quality,False,False,True,False,False,True,False,False,True,False,beer,keystone ice,
3369,VizWiz_train_00003369.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003369.jpg,True,0,2,4,1,0,0,0,0,low-quality,False,True,True,True,False,False,False,False,False,False,(meal),hormel,compleats; chicken alfredo
3380,VizWiz_train_00003380.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00003380.jpg,True,0,5,2,2,0,0,1,0,low-quality,False,True,True,True,False,False,False,False,False,False,meal,lean cuisine,chicken parmesan
